Level,Type,Holdout Repeat,Visit,ROC_AUC,Accuracy,F1,FPR,TPR,Thresholds,tp,tn,fp,fn
sample,Institute,79,Overall,0.834733893557423,0.7368421052631579,0.782608695652174,"[0.0, 0.0, 0.0, 0.23529411764705882, 0.23529411764705882, 0.35294117647058826, 0.35294117647058826, 0.4117647058823529, 0.4117647058823529, 1.0]","[0.0, 0.047619047619047616, 0.5714285714285714, 0.5714285714285714, 0.6190476190476191, 0.6190476190476191, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0]","[inf, 0.9994913935661316, 0.9751922488212585, 0.9326362609863281, 0.9298593997955322, 0.8889702558517456, 0.802808940410614, 0.726368248462677, 0.042486339807510376, 0.00031644845148548484]",18,10,7,3
sample,Institute,80,Screen,1.0,0.7692307692307693,0.8,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.16666666666666666, 1.0, 1.0]","[inf, 0.9980648159980774, 0.9124523401260376, 0.0012020086869597435]",6,4,3,0
sample,Institute,80,Day 0,0.888888888888889,0.8333333333333334,0.8333333333333334,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.5, 0.5, 1.0]","[0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9981798529624939, 0.9137078523635864, 0.7250155210494995, 0.7204219698905945, 0.4780765175819397, 0.4573299288749695, 0.0013868528185412288]",5,5,1,1
sample,Institute,80,Adj Wk 1,1.0,0.875,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.999717652797699, 0.7263885140419006, 0.0016737807309255004]",4,3,1,0
sample,Institute,80,Overall,0.963235294117647,0.8181818181818182,0.8333333333333334,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.4117647058823529, 0.4117647058823529, 1.0]","[0.0, 0.0625, 0.8125, 0.8125, 0.875, 0.875, 0.9375, 0.9375, 1.0, 1.0]","[inf, 0.999717652797699, 0.9124523401260376, 0.7464699149131775, 0.7263885140419006, 0.7250155210494995, 0.7204219698905945, 0.4780765175819397, 0.4573299288749695, 0.0012020086869597435]",15,12,5,1
sample,Institute,81,Screen,0.9600000000000001,0.8,0.8333333333333334,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9957003593444824, 0.8425557613372803, 0.8355792760848999, 0.8012399673461914, 0.0003738095401786268]",5,3,2,0
sample,Institute,81,Day 0,0.9600000000000001,0.8,0.8,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9953992962837219, 0.8798690438270569, 0.6512593626976013, 0.10313413292169571, 0.0013175354106351733]",4,4,1,1
sample,Institute,81,Adj Wk 1,0.8333333333333334,0.7142857142857143,0.75,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.25, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9997248649597168, 0.8979531526565552, 0.20168599486351013, 0.046306416392326355, 0.012922228313982487]",3,2,1,1
sample,Institute,81,Overall,0.9285714285714286,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.15384615384615385, 0.15384615384615385, 0.38461538461538464, 0.38461538461538464, 0.46153846153846156, 0.46153846153846156, 1.0]","[0.0, 0.07142857142857142, 0.7857142857142857, 0.7857142857142857, 0.8571428571428571, 0.8571428571428571, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]","[inf, 0.9997248649597168, 0.8425557613372803, 0.8054100275039673, 0.8012399673461914, 0.20168599486351013, 0.10313413292169571, 0.06492927670478821, 0.046306416392326355, 0.0003738095401786268]",12,9,4,2
sample,Institute,82,Screen,0.8392857142857142,0.6666666666666666,0.6666666666666666,"[0.0, 0.0, 0.0, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]","[inf, 0.9688282608985901, 0.9208145141601562, 0.4761352837085724, 0.30215540528297424, 0.0034109412226825953]",5,5,2,3
sample,Institute,82,Day 0,0.75,0.6428571428571429,0.6666666666666666,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.125, 0.5, 0.5, 0.625, 0.625, 0.875, 0.875, 1.0, 1.0]","[inf, 0.9747679829597473, 0.873062789440155, 0.7847925424575806, 0.6288528442382812, 0.44601932168006897, 0.07410595566034317, 0.015953464433550835, 0.01580016128718853, 0.0043068742379546165]",5,4,2,3
sample,Institute,82,Adj Wk 1,0.95,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9851212501525879, 0.8106404542922974, 0.5296688675880432, 0.1028364822268486, 0.006426778621971607]",4,3,1,1
sample,Institute,82,Overall,0.8403361344537815,0.6842105263157895,0.7,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.23529411764705882, 0.23529411764705882, 0.4117647058823529, 0.4117647058823529, 0.5882352941176471, 0.5882352941176471, 1.0]","[0.0, 0.047619047619047616, 0.5714285714285714, 0.5714285714285714, 0.6190476190476191, 0.6190476190476191, 0.6666666666666666, 0.6666666666666666, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.9851212501525879, 0.834752082824707, 0.8263240456581116, 0.8106404542922974, 0.6646958589553833, 0.6288528442382812, 0.44601932168006897, 0.07410595566034317, 0.015953464433550835, 0.01580016128718853, 0.0034109412226825953]",14,12,5,7
sample,Institute,83,Screen,1.0,0.8181818181818182,0.8571428571428571,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.16666666666666666, 1.0, 1.0]","[inf, 0.9935650825500488, 0.860727071762085, 0.0010793277760967612]",6,3,2,0
sample,Institute,83,Day 0,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9865416884422302, 0.676257312297821, 0.010075625032186508]",5,4,0,0
sample,Institute,83,Adj Wk 1,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.3333333333333333, 1.0, 1.0]","[inf, 0.9986599087715149, 0.9323617219924927, 0.0021433241199702024]",3,3,0,0
sample,Institute,83,Overall,0.9940476190476191,0.9230769230769231,0.9333333333333333,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 1.0]","[0.0, 0.07142857142857142, 0.9285714285714286, 0.9285714285714286, 1.0, 1.0]","[inf, 0.9986599087715149, 0.8125256299972534, 0.7557491660118103, 0.676257312297821, 0.0010793277760967612]",14,10,2,0
sample,Institute,84,Screen,0.925,0.9230769230769231,0.9411764705882353,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]","[inf, 0.9997926354408264, 0.9584669470787048, 0.9551066756248474, 0.6646502017974854, 0.003708363976329565]",8,4,1,0
sample,Institute,84,Day 0,0.9642857142857143,0.8181818181818182,0.8571428571428571,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.14285714285714285, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9965492486953735, 0.7812454700469971, 0.7326751947402954, 0.45717790722846985, 0.006072937045246363]",6,3,1,1
sample,Institute,84,Adj Wk 1,1.0,0.8333333333333334,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.9995075464248657, 0.9206094741821289, 0.005073104053735733]",4,1,1,0
sample,Institute,84,Overall,0.937799043062201,0.8666666666666667,0.9,"[0.0, 0.0, 0.0, 0.09090909090909091, 0.09090909090909091, 0.18181818181818182, 0.18181818181818182, 0.36363636363636365, 0.36363636363636365, 1.0]","[0.0, 0.05263157894736842, 0.5789473684210527, 0.5789473684210527, 0.8421052631578947, 0.8421052631578947, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9997926354408264, 0.9584669470787048, 0.9551066756248474, 0.7812454700469971, 0.7326751947402954, 0.6646502017974854, 0.4983850121498108, 0.45717790722846985, 0.003708363976329565]",18,8,3,1
sample,Institute,85,Screen,0.9107142857142857,0.7333333333333333,0.7142857142857143,"[0.0, 0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 1.0]","[0.0, 0.125, 0.625, 0.625, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9821981191635132, 0.9424515962600708, 0.8521526455879211, 0.430597186088562, 0.3397555649280548, 0.16357862949371338, 0.0014847065322101116]",5,6,1,3
sample,Institute,85,Day 0,0.875,0.7857142857142857,0.8,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.125, 0.375, 0.375, 0.875, 0.875, 1.0, 1.0]","[inf, 0.9723845720291138, 0.9206315875053406, 0.9111319184303284, 0.44654327630996704, 0.2614862620830536, 0.16357576847076416, 0.0018895743414759636]",6,5,1,2
sample,Institute,85,Adj Wk 1,0.8500000000000001,0.8888888888888888,0.8888888888888888,"[0.0, 0.0, 0.0, 0.75, 0.75, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9919402003288269, 0.91371750831604, 0.02738078124821186, 0.009838243015110493, 0.005758850835263729]",4,4,0,1
sample,Institute,85,Overall,0.9019607843137255,0.7894736842105263,0.7894736842105263,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.29411764705882354, 0.29411764705882354, 0.6470588235294118, 0.6470588235294118, 1.0]","[0.0, 0.047619047619047616, 0.5714285714285714, 0.5714285714285714, 0.6190476190476191, 0.6190476190476191, 0.8095238095238095, 0.8095238095238095, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.9919402003288269, 0.91371750831604, 0.9111319184303284, 0.9026744365692139, 0.8521526455879211, 0.430597186088562, 0.2614862620830536, 0.16357576847076416, 0.018974438309669495, 0.009838243015110493, 0.0014847065322101116]",15,15,2,6
sample,Institute,86,Screen,1.0,0.9166666666666666,0.9230769230769231,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.16666666666666666, 1.0, 1.0]","[inf, 0.9887215495109558, 0.7235866189002991, 0.007357259746640921]",6,5,1,0
sample,Institute,86,Day 0,0.9666666666666668,0.8181818181818182,0.8333333333333334,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.16666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9817653894424438, 0.6261032819747925, 0.6220704913139343, 0.4869551956653595, 0.01216558925807476]",5,4,1,1
sample,Institute,86,Adj Wk 1,1.0,0.8571428571428571,0.8571428571428571,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.25, 1.0, 1.0]","[inf, 0.997488796710968, 0.28892943263053894, 0.01520618423819542]",3,3,0,1
sample,Institute,86,Overall,0.9642857142857143,0.8666666666666667,0.875,"[0.0, 0.0, 0.0, 0.07142857142857142, 0.07142857142857142, 0.14285714285714285, 0.14285714285714285, 0.21428571428571427, 0.21428571428571427, 1.0]","[0.0, 0.0625, 0.75, 0.75, 0.8125, 0.8125, 0.9375, 0.9375, 1.0, 1.0]","[inf, 0.997488796710968, 0.7235866189002991, 0.7026480436325073, 0.6261032819747925, 0.6220704913139343, 0.4869551956653595, 0.29830700159072876, 0.28892943263053894, 0.007357259746640921]",14,12,2,2
sample,Institute,87,Screen,0.8979591836734693,0.7857142857142857,0.7692307692307693,"[0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.14285714285714285, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.8862239122390747, 0.697321355342865, 0.4978264272212982, 0.495593398809433, 0.46777692437171936, 0.4214489161968231, 0.013111589476466179]",5,6,1,2
sample,Institute,87,Day 0,0.7857142857142857,0.7692307692307693,0.8,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 1.0]","[0.0, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9697819352149963, 0.8825997114181519, 0.8576157689094543, 0.6822793483734131, 0.6638290882110596, 0.5612440705299377, 0.32442227005958557, 0.24682554602622986, 0.007782401517033577]",6,4,2,1
sample,Institute,87,Adj Wk 1,0.6500000000000001,0.7777777777777778,0.8,"[0.0, 0.0, 0.25, 0.25, 1.0, 1.0]","[0.0, 0.2, 0.2, 0.8, 0.8, 1.0]","[inf, 0.941195547580719, 0.7605167031288147, 0.5278762578964233, 0.03720350190997124, 0.008382149040699005]",4,3,1,1
sample,Institute,87,Overall,0.826625386996904,0.7777777777777778,0.7894736842105263,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.29411764705882354, 0.29411764705882354, 0.35294117647058826, 0.35294117647058826, 0.47058823529411764, 0.47058823529411764, 0.9411764705882353, 0.9411764705882353, 1.0]","[0.0, 0.05263157894736842, 0.21052631578947367, 0.21052631578947367, 0.42105263157894735, 0.42105263157894735, 0.631578947368421, 0.631578947368421, 0.7894736842105263, 0.7894736842105263, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9697819352149963, 0.8825997114181519, 0.8576157689094543, 0.7686697244644165, 0.7605167031288147, 0.6822793483734131, 0.6638290882110596, 0.5278762578964233, 0.4978264272212982, 0.495593398809433, 0.46777692437171936, 0.4214489161968231, 0.27367183566093445, 0.24682554602622986, 0.013111589476466179, 0.008382149040699005, 0.007782401517033577]",15,13,4,4
sample,Institute,88,Screen,0.9750000000000001,0.8461538461538461,0.875,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.125, 0.875, 0.875, 1.0, 1.0]","[inf, 0.9996576309204102, 0.950552761554718, 0.8399439454078674, 0.26795458793640137, 0.00021470809588208795]",7,4,1,1
sample,Institute,88,Day 0,0.90625,0.8333333333333334,0.875,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.125, 0.625, 0.625, 1.0, 1.0]","[inf, 0.9991674423217773, 0.9879807233810425, 0.9768869280815125, 0.09143388271331787, 0.00334487808868289]",7,3,1,1
sample,Institute,88,Adj Wk 1,0.8666666666666667,0.875,0.8888888888888888,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.999758243560791, 0.9849206805229187, 0.04662034660577774, 0.031107604503631592, 0.001348133198916912]",4,3,0,1
sample,Institute,88,Overall,0.9404761904761905,0.8484848484848485,0.8780487804878049,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.25, 0.4166666666666667, 0.4166666666666667, 1.0]","[0.0, 0.047619047619047616, 0.7142857142857143, 0.7142857142857143, 0.8095238095238095, 0.8095238095238095, 0.8571428571428571, 0.8571428571428571, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.999758243560791, 0.9830823540687561, 0.9768869280815125, 0.8528465628623962, 0.8399439454078674, 0.6268545985221863, 0.442256897687912, 0.09143388271331787, 0.04662034660577774, 0.031107604503631592, 0.00021470809588208795]",18,10,2,3
sample,Institute,89,Screen,1.0,0.9166666666666666,0.9333333333333333,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9987984299659729, 0.8001418709754944, 0.007166843395680189]",7,4,1,0
sample,Institute,89,Day 0,1.0,1.0,1.0,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9981107711791992, 0.6241471767425537, 0.039208438247442245]",7,4,0,0
sample,Institute,89,Adj Wk 1,0.8666666666666667,0.75,0.8,"[0.0, 0.0, 0.0, 0.6666666666666666, 0.6666666666666666, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9989143013954163, 0.9586911201477051, 0.44875866174697876, 0.3761358857154846, 0.016808565706014633]",4,2,1,1
sample,Institute,89,Overall,0.9736842105263158,0.9032258064516129,0.9230769230769231,"[0.0, 0.0, 0.0, 0.08333333333333333, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666, 0.25, 0.25, 1.0]","[0.0, 0.05263157894736842, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9989143013954163, 0.9051707983016968, 0.8605354428291321, 0.8001418709754944, 0.7698559761047363, 0.6241471767425537, 0.44875866174697876, 0.3761358857154846, 0.007166843395680189]",18,10,2,1
sample,Institute,90,Screen,0.875,0.6923076923076923,0.75,"[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 1.0]","[0.0, 0.125, 0.625, 0.625, 0.75, 0.75, 1.0, 1.0]","[inf, 0.9993706941604614, 0.9818850159645081, 0.9663522243499756, 0.9308099746704102, 0.6562852263450623, 0.3396281599998474, 0.00031231058528646827]",6,3,2,2
sample,Institute,90,Day 0,0.84375,0.75,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 1.0]","[0.0, 0.125, 0.5, 0.5, 0.875, 0.875, 1.0, 1.0]","[inf, 0.9985904097557068, 0.9956520795822144, 0.9148610234260559, 0.26160165667533875, 0.05420684814453125, 0.04337688535451889, 0.0008976742392405868]",6,3,1,2
sample,Institute,90,Adj Wk 1,1.0,0.8888888888888888,0.8888888888888888,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.2, 1.0, 1.0]","[inf, 0.9994249939918518, 0.44324368238449097, 0.001282242126762867]",4,4,0,1
sample,Institute,90,Overall,0.9084249084249084,0.7647058823529411,0.8,"[0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 0.15384615384615385, 0.15384615384615385, 0.23076923076923078, 0.23076923076923078, 0.3076923076923077, 0.3076923076923077, 0.46153846153846156, 0.46153846153846156, 1.0]","[0.0, 0.047619047619047616, 0.5714285714285714, 0.5714285714285714, 0.6666666666666666, 0.6666666666666666, 0.7619047619047619, 0.7619047619047619, 0.9047619047619048, 0.9047619047619048, 0.9523809523809523, 0.9523809523809523, 1.0, 1.0]","[inf, 0.9994249939918518, 0.9818850159645081, 0.9663522243499756, 0.9185281991958618, 0.9148610234260559, 0.7920039892196655, 0.6562852263450623, 0.3396281599998474, 0.3021533489227295, 0.26160165667533875, 0.051024407148361206, 0.04337688535451889, 0.00031231058528646827]",16,10,3,5
sample,Institute,91,Screen,0.8809523809523809,0.6923076923076923,0.7142857142857143,"[0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.16666666666666666, 0.6666666666666666, 0.6666666666666666, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.996174156665802, 0.9826274514198303, 0.7511451244354248, 0.6683804392814636, 0.6426286101341248, 0.4497409462928772, 0.0012440087739378214]",5,4,3,1
sample,Institute,91,Day 0,0.8611111111111112,0.8333333333333334,0.8333333333333334,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.5, 0.5, 1.0]","[0.0, 0.16666666666666666, 0.5, 0.5, 0.8333333333333334, 0.8333333333333334, 1.0, 1.0]","[inf, 0.9949045777320862, 0.9295780658721924, 0.8944699168205261, 0.6334185600280762, 0.3194177448749542, 0.2340262085199356, 0.006878796499222517]",5,5,1,1
sample,Institute,91,Adj Wk 1,0.9166666666666666,0.8571428571428571,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0]","[inf, 0.9996243119239807, 0.900334894657135, 0.318759024143219, 0.19927462935447693, 0.0027232314459979534]",2,4,0,1
sample,Institute,91,Overall,0.8823529411764706,0.78125,0.7741935483870968,"[0.0, 0.0, 0.0, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.4117647058823529, 0.4117647058823529, 1.0]","[0.0, 0.06666666666666667, 0.6, 0.6, 0.6666666666666666, 0.6666666666666666, 0.8, 0.8, 0.8666666666666667, 0.8666666666666667, 1.0, 1.0]","[inf, 0.9996243119239807, 0.900334894657135, 0.7511451244354248, 0.6683804392814636, 0.6426286101341248, 0.6334185600280762, 0.4768228232860565, 0.4497409462928772, 0.318759024143219, 0.19927462935447693, 0.0012440087739378214]",12,13,4,3
sample,Institute,92,Screen,0.9183673469387755,0.7857142857142857,0.8,"[0.0, 0.0, 0.0, 0.2857142857142857, 0.2857142857142857, 1.0]","[0.0, 0.14285714285714285, 0.7142857142857143, 0.7142857142857143, 1.0, 1.0]","[inf, 0.9933129549026489, 0.8822301626205444, 0.7926366329193115, 0.4569237530231476, 0.004413940012454987]",6,5,2,1
sample,Institute,92,Day 0,0.9047619047619049,0.7692307692307693,0.8,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.14285714285714285, 0.5714285714285714, 0.5714285714285714, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9087364673614502, 0.8424134254455566, 0.832298755645752, 0.7852315306663513, 0.619967520236969, 0.4410877227783203, 0.01721588335931301]",6,4,2,1
sample,Institute,92,Adj Wk 1,0.95,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9970481991767883, 0.8302339315414429, 0.5392946600914001, 0.21193742752075195, 0.004446507431566715]",4,3,1,1
sample,Institute,92,Overall,0.9071207430340558,0.7777777777777778,0.8,"[0.0, 0.0, 0.0, 0.058823529411764705, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941, 0.17647058823529413, 0.17647058823529413, 0.23529411764705882, 0.23529411764705882, 0.29411764705882354, 0.29411764705882354, 0.4117647058823529, 0.4117647058823529, 1.0]","[0.0, 0.05263157894736842, 0.5263157894736842, 0.5263157894736842, 0.631578947368421, 0.631578947368421, 0.7368421052631579, 0.7368421052631579, 0.7894736842105263, 0.7894736842105263, 0.8421052631578947, 0.8421052631578947, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9970481991767883, 0.8822301626205444, 0.8592802286148071, 0.8424134254455566, 0.832298755645752, 0.7929095029830933, 0.7926366329193115, 0.7852315306663513, 0.619967520236969, 0.6161415576934814, 0.5392946600914001, 0.4410877227783203, 0.2828119993209839, 0.21193742752075195, 0.004413940012454987]",16,12,5,3
sample,Institute,94,Screen,1.0,0.9166666666666666,0.9333333333333333,"[0.0, 0.0, 0.0, 1.0]","[0.0, 0.14285714285714285, 1.0, 1.0]","[inf, 0.9973634481430054, 0.8135270476341248, 0.014878012239933014]",7,4,1,0
sample,Institute,94,Day 0,0.9642857142857143,0.9090909090909091,0.9333333333333333,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.14285714285714285, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9973663091659546, 0.9630283117294312, 0.9026570320129395, 0.6105945110321045, 0.016217883676290512]",7,3,1,0
sample,Institute,94,Adj Wk 1,0.9,0.8571428571428571,0.8888888888888888,"[0.0, 0.0, 0.0, 0.5, 0.5, 1.0]","[0.0, 0.2, 0.8, 0.8, 1.0, 1.0]","[inf, 0.9984483122825623, 0.9709779620170593, 0.14330673217773438, 0.08990060538053513, 0.006244755815714598]",4,2,0,1
sample,Institute,94,Overall,0.9665071770334928,0.9,0.9230769230769231,"[0.0, 0.0, 0.0, 0.09090909090909091, 0.09090909090909091, 0.18181818181818182, 0.18181818181818182, 0.36363636363636365, 0.36363636363636365, 1.0]","[0.0, 0.05263157894736842, 0.8421052631578947, 0.8421052631578947, 0.8947368421052632, 0.8947368421052632, 0.9473684210526315, 0.9473684210526315, 1.0, 1.0]","[inf, 0.9984483122825623, 0.914598286151886, 0.9026570320129395, 0.8135270476341248, 0.6757774353027344, 0.6105945110321045, 0.14330673217773438, 0.08990060538053513, 0.006244755815714598]",18,9,2,1
sample,Institute,95,Screen,0.9166666666666667,0.8333333333333334,0.8571428571428571,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 1.0]","[0.0, 0.16666666666666666, 0.5, 0.5, 1.0, 1.0]","[inf, 0.998654842376709, 0.9926221370697021, 0.9620304107666016, 0.9158864617347717, 0.0006381128332577646]",6,4,2,0
sample,Institute,95,Day 0,0.9714285714285715,0.8333333333333334,0.8571428571428571,"[0.0, 0.0, 0.0, 0.2, 0.2, 1.0]","[0.0, 0.14285714285714285, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9996203780174255, 0.8344870805740356, 0.6670626401901245, 0.3128783106803894, 0.0009270800510421395]",6,4,1,1
sample,Institute,95,Adj Wk 1,0.9166666666666666,0.8571428571428571,0.8,"[0.0, 0.0, 0.0, 0.25, 0.25, 1.0]","[0.0, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0]","[inf, 0.998820960521698, 0.9556238651275635, 0.45931920409202576, 0.43043577671051025, 0.0007085158722475171]",2,4,0,1
sample,Institute,95,Overall,0.9375,0.8387096774193549,0.8484848484848485,"[0.0, 0.0, 0.0, 0.06666666666666667, 0.06666666666666667, 0.13333333333333333, 0.13333333333333333, 0.26666666666666666, 0.26666666666666666, 0.3333333333333333, 0.3333333333333333, 1.0]","[0.0, 0.0625, 0.5625, 0.5625, 0.8125, 0.8125, 0.875, 0.875, 0.9375, 0.9375, 1.0, 1.0]","[inf, 0.9996203780174255, 0.9751110076904297, 0.9620304107666016, 0.9158864617347717, 0.9088153839111328, 0.8344870805740356, 0.45931920409202576, 0.43043577671051025, 0.34149911999702454, 0.3128783106803894, 0.0006381128332577646]",14,12,3,2
sample,Institute,96,Screen,0.7755102040816326,0.7857142857142857,0.8235294117647058,"[0.0, 0.0, 0.0, 0.14285714285714285, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 1.0]","[0.0, 0.14285714285714285, 0.2857142857142857, 0.2857142857142857, 0.5714285714285714, 0.5714285714285714, 1.0, 1.0]","[inf, 0.9997268915176392, 0.999080240726471, 0.9927225708961487, 0.9744861721992493, 0.7448346018791199, 0.5570377707481384, 0.00041989615419879556]",7,4,3,0
sample,Institute,96,Day 0,0.8333333333333334,0.6923076923076923,0.75,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.5, 1.0]","[0.0, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.7142857142857143, 0.7142857142857143, 0.8571428571428571, 0.8571428571428571, 1.0, 1.0]","[inf, 0.9954652786254883, 0.9837209582328796, 0.9767935872077942, 0.7812307476997375, 0.6322933435440063, 0.5446627140045166, 0.5050334334373474, 0.024038422852754593, 0.0011235290439799428]",6,3,3,1
